epoch,train_loss,val_loss
0,0.10978865,0.09626077
1,0.089374065,0.07488747
2,0.06891477,0.057148714
3,0.054122392,0.046650223
4,0.046548136,0.041853018
5,0.041826736,0.038842034
6,0.03846943,0.03615124
7,0.035491005,0.033620507
8,0.032901622,0.031205619
9,0.03054986,0.028949924
10,0.028641725,0.027102433
11,0.027143316,0.025586965
12,0.025934333,0.024666347
13,0.025079671,0.023793349
14,0.024312612,0.023297705
15,0.023656005,0.02267963
16,0.022994215,0.022286229
17,0.022528064,0.021823594
18,0.022088336,0.021522839
19,0.02176211,0.02115562
20,0.02121899,0.020843498
21,0.020849505,0.020573748
22,0.02052377,0.02034014
23,0.020234806,0.02013116
24,0.019987242,0.019948479
25,0.019802017,0.0197958
26,0.019536572,0.019606017
27,0.019320507,0.019469624
28,0.019083915,0.019291438
29,0.018880071,0.019151008
30,0.018703151,0.018991703
31,0.018532483,0.018852927
32,0.018378707,0.018705666
33,0.018226964,0.018576045
34,0.018090693,0.018441109
35,0.017954968,0.01832416
36,0.01783808,0.018200472
37,0.01772081,0.018098935
38,0.017617447,0.017981887
39,0.01750726,0.01789178
40,0.017376462,0.017776798
41,0.017248116,0.01768463
42,0.017134707,0.017589536
43,0.017027827,0.017504215
44,0.0169303,0.01741997
45,0.016832547,0.01734124
46,0.016743312,0.01726488
47,0.016651623,0.017190993
48,0.016574679,0.017122587
49,0.016494127,0.017054575
50,0.016436463,0.016988344
51,0.016382808,0.016932646
52,0.016287047,0.016847393
53,0.01619442,0.016781
54,0.016092781,0.016714929
55,0.016011067,0.01664976
56,0.015937831,0.016588515
57,0.015865864,0.016528506
58,0.01579684,0.016468337
59,0.015728446,0.016410002
60,0.015662972,0.01635247
61,0.015597475,0.016297314
62,0.015536189,0.01624257
63,0.015473008,0.01619283
64,0.015419414,0.01613899
65,0.015360982,0.016101178
66,0.01533316,0.01603577
67,0.015319918,0.016041977
68,0.015286068,0.015940398
69,0.015278544,0.015956445
70,0.015128092,0.01587103
71,0.015056264,0.015828528
72,0.015003876,0.01579224
73,0.014955613,0.015755586
74,0.014909794,0.015718732
75,0.014865695,0.015681786
76,0.014823053,0.015644837
77,0.01478177,0.015607925
78,0.014741679,0.015571238
79,0.01470275,0.015534312
80,0.014664852,0.015497725
81,0.014627997,0.015461307
82,0.014592003,0.015425306
83,0.014556994,0.015389368
84,0.01452261,0.015354426
85,0.014489352,0.015319141
86,0.01445612,0.015285823
87,0.014425131,0.015249626
88,0.014391795,0.015221361
89,0.014368582,0.015174983
90,0.014339089,0.015164653
91,0.01434295,0.0150799565
92,0.014373536,0.015123413
93,0.014285775,0.015039813
94,0.014237272,0.015037378
95,0.01419844,0.015008448
96,0.014169011,0.014975557
97,0.014139845,0.014944803
98,0.0141127575,0.01491429
99,0.014085549,0.014886074
100,0.014060265,0.0148579925
101,0.0140333325,0.014832796
102,0.014011741,0.014804317
103,0.013984011,0.014784717
104,0.013988807,0.014731795
105,0.013996388,0.014728205
106,0.013921752,0.01470811
107,0.013895223,0.014690615
108,0.013867824,0.014664331
109,0.013847278,0.014644571
110,0.013820765,0.014619743
111,0.013823615,0.01458966
112,0.013823573,0.014567974
113,0.01376539,0.014553316
114,0.013739211,0.014540631
115,0.013711256,0.014522124
116,0.013697456,0.014500124
117,0.013675992,0.014485311
118,0.0137454355,0.014449544
119,0.013904745,0.014358066
120,0.013669864,0.014434022
121,0.013641617,0.014401548
122,0.013612642,0.0143899955
123,0.01358984,0.014374363
124,0.013567833,0.01435888
125,0.013546875,0.014343226
126,0.013526307,0.014327723
127,0.013506116,0.014312298
128,0.013486177,0.014297121
129,0.01346613,0.0142825525
130,0.013445098,0.014268838
131,0.013423148,0.014256637
132,0.01340062,0.014244089
133,0.013379094,0.014235069
134,0.013355321,0.014225801
135,0.013346167,0.014220481
136,0.013339846,0.014198453
137,0.013335437,0.014218683
138,0.0133604165,0.014183545
139,0.013322211,0.014181554
140,0.013283216,0.0141519755
141,0.013245504,0.014138492
142,0.0132207265,0.014145441
143,0.013205063,0.014111725
144,0.013201534,0.014139205
145,0.013207463,0.014095117
146,0.013164009,0.014098285
147,0.013223759,0.014147857
148,0.013264957,0.014083081
149,0.013220268,0.0141087705
150,0.013188412,0.014078933
151,0.013168142,0.01405266
152,0.013149967,0.014034586
153,0.013132293,0.014016185
154,0.01311557,0.013999283
155,0.013099349,0.013984295
156,0.0130831,0.01397049
157,0.013066243,0.013957266
158,0.013048059,0.013945865
159,0.013028535,0.013935351
160,0.013007665,0.013923132
161,0.0129860705,0.013910629
162,0.012958631,0.01390401
163,0.012949294,0.01389269
164,0.012934371,0.013888412
165,0.012910736,0.0138802705
166,0.012904112,0.013875839
167,0.012863191,0.0138833625
168,0.012849495,0.013866325
169,0.012988574,0.013903959
170,0.012991637,0.0139145525
171,0.01295265,0.013924817
172,0.012923438,0.013914669
173,0.012899966,0.013900836
174,0.012881512,0.013880344
175,0.012865601,0.013862751
176,0.012850414,0.013848165
177,0.012835905,0.013834515
178,0.012822107,0.013821821
179,0.012808853,0.013810281
180,0.012795993,0.01379987
181,0.0127830375,0.01379017
182,0.012770142,0.013781168
183,0.0127568655,0.0137730725
184,0.012743363,0.013765419
185,0.012728964,0.013757872
186,0.012716856,0.013750147
187,0.012696401,0.013744945
188,0.012850841,0.0137539115
189,0.012830254,0.013756121
190,0.012780407,0.013679398
191,0.012756763,0.013639191
192,0.012728374,0.013680642
193,0.012696178,0.013737391
194,0.012668526,0.013772996
195,0.012647289,0.013780482
196,0.012630528,0.013768602
197,0.0126158055,0.013748396
198,0.012601222,0.0137279155
199,0.012585393,0.013712128
200,0.012566711,0.013700557
201,0.012543293,0.013694157
202,0.012516717,0.013695657
203,0.012491673,0.013705209
204,0.012469434,0.013711372
205,0.012451699,0.013712643
206,0.01243293,0.013715055
207,0.012420047,0.013706317
208,0.012403062,0.013720226
209,0.012395945,0.013697957
210,0.012413546,0.013721995
211,0.012371542,0.013724783
212,0.012334004,0.013695484
213,0.012327461,0.0137082245
214,0.012406402,0.013713497
215,0.012456265,0.013785506
216,0.012435988,0.0138069205
217,0.012418606,0.0137781985
218,0.012404997,0.013769115
219,0.012392693,0.013754152
220,0.012381137,0.01373875
221,0.0123699615,0.0137225585
222,0.012358894,0.013705393
223,0.01234773,0.013687706
224,0.0123361265,0.013670718
225,0.012323405,0.013654701
226,0.0123078795,0.013641965
227,0.012285962,0.01362988
228,0.012268411,0.013621269
229,0.012245728,0.013608161
230,0.012278099,0.013628517
231,0.012274063,0.0135925505
232,0.012251452,0.01366924
233,0.012229979,0.013666291
234,0.012201952,0.013683335
235,0.012165712,0.013695667
236,0.012124703,0.01370721
237,0.012098843,0.013731696
238,0.012075765,0.013765501
239,0.012069548,0.013776764
240,0.012059043,0.013803695
241,0.012023765,0.013836833
242,0.012016268,0.013855441
243,0.012009675,0.013905833
244,0.011989408,0.013882342
245,0.011994208,0.0139675485
246,0.011946774,0.013979589
247,0.011934428,0.014003251
248,0.011919772,0.014026684
249,0.011921594,0.014010852
250,0.011928751,0.014108201
251,0.011896702,0.014068116
252,0.011892493,0.0141532365
253,0.0118779875,0.014089466
254,0.011878754,0.014168118
255,0.011847472,0.014139091
256,0.011832981,0.014231052
257,0.012117741,0.013836335
258,0.012101163,0.014259855
259,0.01205438,0.014211234
260,0.012041625,0.014249006
261,0.012053718,0.014458376
262,0.012066982,0.01438765
263,0.012078204,0.013931953
264,0.012055436,0.013687725
265,0.012146842,0.013842824
266,0.01224109,0.013258609
267,0.012300218,0.01265694
268,0.012494415,0.012245386
269,0.012707723,0.012681274
270,0.0124982,0.015294723
271,0.01265346,0.014867524
272,0.01245761,0.0140285725
273,0.012081827,0.014600899
274,0.01204154,0.014766751
275,0.012012031,0.014900502
276,0.011990743,0.014905242
277,0.011967576,0.014792383
278,0.011950254,0.014645086
279,0.011938453,0.014517786
280,0.0119226305,0.014443545
281,0.011895408,0.014432929
282,0.011867348,0.014491303
283,0.011853738,0.014582209
284,0.011836601,0.014622075
285,0.01182386,0.014688262
286,0.011809672,0.014647061
287,0.01180238,0.01463827
288,0.011799201,0.014502965
289,0.011779171,0.014425294
290,0.011788225,0.014347965
291,0.011794784,0.014247505
292,0.0117903035,0.014303203
293,0.011795109,0.014328193
294,0.011767549,0.01453765
295,0.011766335,0.014793322
296,0.01177193,0.01515465
297,0.011777477,0.015488957
298,0.011797855,0.015754772
299,0.011799332,0.015581565
300,0.011721777,0.015295875
301,0.01173965,0.014725835
302,0.011821951,0.0140882665
303,0.011946678,0.013725695
304,0.01197945,0.014200547
305,0.011889155,0.015269133
306,0.011958618,0.015969016
307,0.012007493,0.015621612
308,0.011850256,0.014816702
309,0.011832902,0.0141795445
310,0.011942169,0.013974344
311,0.011962917,0.014395099
312,0.011927434,0.014666613
313,0.011976437,0.014281763
314,0.012010621,0.01416063
315,0.012017529,0.013925516
316,0.012029088,0.013966231
317,0.012032239,0.013922416
318,0.012040247,0.013700645
319,0.01207405,0.01348303
320,0.012129441,0.0132254055
321,0.01218154,0.01302811
322,0.012262556,0.0126252165
323,0.012367929,0.012396027
324,0.012433992,0.01205881
325,0.012554013,0.011788769
326,0.012657245,0.011710159
327,0.012666589,0.011663797
328,0.0126488805,0.011694977
329,0.012587785,0.011960937
330,0.012494611,0.012369296
331,0.012410577,0.012703051
332,0.012297758,0.0128040975
333,0.0121671045,0.012789466
334,0.0120369885,0.012721087
335,0.011918038,0.012654254
336,0.011821511,0.012588873
337,0.011743236,0.012556171
338,0.011682215,0.012538184
339,0.011633145,0.012541952
340,0.011594403,0.012550291
341,0.011562434,0.012562736
342,0.011538074,0.012573089
343,0.011516955,0.012582208
344,0.011498701,0.012586151
345,0.011484959,0.012595764
346,0.0114718415,0.012599146
347,0.0114624845,0.012590383
348,0.011452806,0.012610556
349,0.011439158,0.012604106
350,0.0114615075,0.012530076
351,0.011504454,0.012636247
352,0.011476452,0.012617788
353,0.01146601,0.012616122
354,0.0114491405,0.01262317
355,0.011417389,0.012615766
356,0.0114066005,0.012485396
357,0.011425235,0.01262361
358,0.011370965,0.012584399
359,0.0113618355,0.012575361
360,0.01135351,0.012565172
361,0.011341614,0.012576907
362,0.011346892,0.012523607
363,0.011364513,0.012610098
364,0.011319338,0.012560116
365,0.011304582,0.012578425
366,0.011328037,0.012475084
367,0.011368998,0.012600603
368,0.011340281,0.012595146
369,0.011319654,0.012614987
370,0.011277784,0.012586219
371,0.01126221,0.012554075
372,0.011249057,0.01257081
373,0.011238039,0.012566891
374,0.011227569,0.012569401
375,0.01121605,0.012572558
376,0.011202616,0.012570439
377,0.011185971,0.0125798015
378,0.011273651,0.012304971
379,0.011375813,0.012510983
380,0.011314093,0.012551835
381,0.011250365,0.012595159
382,0.011223316,0.012554855
383,0.011213021,0.012555769
384,0.011201458,0.0125482045
385,0.011188865,0.012544491
386,0.011177828,0.012543487
387,0.011168242,0.012544622
388,0.011158798,0.012546112
389,0.01114824,0.012550054
390,0.011133036,0.012564923
391,0.011101258,0.012541086
392,0.011077254,0.012527179
393,0.011063872,0.012545457
