epoch,train_loss,val_loss
0,0.06141098,0.03688534
1,0.034189556,0.0247022
2,0.02574146,0.021237466
3,0.022467496,0.018920371
4,0.020061038,0.01778497
5,0.018954165,0.016809389
6,0.01744882,0.016144197
7,0.01674576,0.015566559
8,0.016144615,0.015311989
9,0.01574706,0.015101243
10,0.015404819,0.014912082
11,0.015232062,0.015000925
12,0.014950803,0.014759941
13,0.01464106,0.014851561
14,0.014439345,0.014814785
15,0.014261646,0.014820375
16,0.014114352,0.014821315
17,0.013979039,0.014774384
18,0.013864522,0.014774352
19,0.0137533685,0.014684929
20,0.013651004,0.014672155
21,0.013555884,0.014578546
22,0.013444902,0.014504928
23,0.013344286,0.014467285
24,0.015023273,0.018135369
25,0.014799681,0.015494358
26,0.013751606,0.0147537235
27,0.013411758,0.014516553
28,0.013198787,0.014144178
29,0.013065035,0.013922671
30,0.012969249,0.013752384
31,0.012881504,0.013587701
32,0.012928398,0.013314038
33,0.013031037,0.013597594
34,0.012804155,0.013289126
35,0.012612899,0.012793367
36,0.012656122,0.01240914
37,0.012646974,0.012150119
38,0.012678638,0.01171809
39,0.012377181,0.011961041
40,0.012002963,0.012855883
41,0.011820499,0.013053622
42,0.011675006,0.013095391
43,0.01152898,0.012898375
44,0.011340356,0.012935511
45,0.011199742,0.013035945
46,0.0113986,0.013397578
47,0.011338146,0.013278146
48,0.011144819,0.013431016
49,0.010999586,0.013487267
50,0.011094829,0.013258177
51,0.0110285515,0.013800997
52,0.010766899,0.013950942
53,0.012335594,0.013662206
54,0.011397439,0.014216287
55,0.011004549,0.014079812
56,0.010797097,0.013876863
57,0.010646219,0.013114359
58,0.010616622,0.012367079
59,0.010908055,0.013282973
60,0.010828377,0.014105161
61,0.010581955,0.01339055
62,0.01067295,0.013150994
63,0.010521249,0.012685957
64,0.010434712,0.012615947
65,0.010233547,0.01346
66,0.010217984,0.013946494
67,0.010246018,0.013520891
68,0.010189273,0.012604775
69,0.010187578,0.01228158
70,0.010399866,0.013704091
71,0.010226119,0.013042414
72,0.009945647,0.01215475
73,0.009762513,0.011866863
74,0.009813939,0.01257703
75,0.009716011,0.013004225
76,0.009657106,0.012347623
77,0.0095386235,0.011423028
78,0.009639934,0.011652516
79,0.009730982,0.012709711
80,0.009678653,0.011918886
81,0.009351765,0.011324089
82,0.009404502,0.011777328
83,0.009267326,0.011751086
84,0.009146839,0.011713968
85,0.009089808,0.01152805
86,0.009137119,0.011178897
87,0.009077263,0.011165732
88,0.0089442255,0.011504699
89,0.008918335,0.01224797
90,0.009098987,0.012125849
91,0.009126228,0.010604991
92,0.008856676,0.010417295
93,0.009159608,0.011776808
94,0.008989261,0.011534141
95,0.00863595,0.011532319
96,0.00851586,0.011405375
97,0.008428263,0.011454466
98,0.008395064,0.011466493
99,0.008352243,0.0111037465
100,0.008365052,0.010924484
101,0.008333358,0.010612903
102,0.0083135,0.010588061
103,0.009074305,0.011080778
104,0.008823716,0.012104394
105,0.009137909,0.011378987
106,0.008532796,0.010608005
107,0.008587831,0.011052932
108,0.008612222,0.011617773
109,0.008617888,0.0123532945
110,0.008693154,0.012080536
111,0.008485452,0.0114351595
112,0.008447125,0.012489504
113,0.0085546905,0.012995934
114,0.008799263,0.01272655
115,0.0083559295,0.011418716
116,0.008210606,0.011466009
117,0.007987707,0.0112168295
118,0.007903836,0.011337177
119,0.007827346,0.011484819
120,0.007835868,0.011153761
121,0.008795304,0.012872322
122,0.008698407,0.012862348
123,0.008274696,0.011812421
124,0.008272687,0.0112258075
125,0.0084003,0.010679559
126,0.008512303,0.0104631325
127,0.008606229,0.01072011
128,0.00841406,0.012028429
129,0.008047086,0.011751375
130,0.007864996,0.010596101
131,0.0076934234,0.010071848
132,0.0075460416,0.010324168
133,0.007472545,0.010424293
134,0.007424792,0.010567936
135,0.0073663336,0.010464134
136,0.007391654,0.010824473
137,0.0073767975,0.010757547
138,0.007321322,0.0109578455
139,0.0072694696,0.010527475
140,0.0072617396,0.010545288
141,0.007238036,0.009878578
142,0.0072706295,0.010026272
143,0.007311402,0.009693575
144,0.0072835376,0.009942055
145,0.0073069306,0.010227749
146,0.0072399722,0.011282421
147,0.0071987906,0.010619865
148,0.007199004,0.012039115
149,0.00730388,0.012346902
150,0.0074374448,0.012205063
151,0.0075744484,0.01093212
152,0.0074275387,0.01248075
153,0.0075456453,0.011723689
154,0.007520337,0.01116301
155,0.0070708077,0.01000437
156,0.0071405564,0.01044873
157,0.007110157,0.010291292
158,0.0072149057,0.010255588
159,0.0072443793,0.010362104
160,0.0072304416,0.010760607
161,0.0070969835,0.011093477
162,0.00697985,0.011251582
163,0.0070433645,0.011133184
164,0.0070877494,0.011229927
165,0.0070360703,0.010404601
166,0.0067691277,0.01117167
167,0.0067669037,0.011521316
168,0.00681418,0.011194164
169,0.006781209,0.010812847
170,0.00690595,0.0119522605
171,0.0068766177,0.011225821
172,0.0066677504,0.011311071
173,0.0066654845,0.010892717
174,0.0066702715,0.011056111
175,0.0066685798,0.010477034
176,0.0065354584,0.010964046
177,0.0066674775,0.010537531
178,0.006815911,0.0115734665
179,0.006927816,0.010632378
180,0.006884697,0.010904605
181,0.0068035848,0.012254192
182,0.0067985556,0.011033383
183,0.0068531474,0.010717763
184,0.006958963,0.01100196
185,0.006837629,0.010621439
186,0.0067845103,0.010906336
187,0.0068242988,0.009982004
188,0.00678541,0.010791491
189,0.006723104,0.009918611
190,0.006530699,0.011454104
191,0.0065853395,0.010602947
192,0.0066421563,0.010878193
193,0.0065445127,0.010261277
194,0.0066792876,0.011227244
195,0.0066764285,0.011079583
196,0.006490119,0.010364902
197,0.0067444695,0.009157858
198,0.0066509196,0.0107315285
199,0.006755925,0.008722675
200,0.0065841507,0.008978879
201,0.0068609705,0.010839146
202,0.006671646,0.010905231
203,0.006620483,0.009244896
204,0.0065296064,0.009098786
205,0.0064534163,0.008710365
206,0.0064156624,0.010239112
207,0.006500422,0.009751213
208,0.006438276,0.009511557
209,0.006620601,0.009965553
210,0.006841019,0.0092448
211,0.0065826643,0.010631407
212,0.006352631,0.010188072
213,0.0062917084,0.009845497
214,0.006217301,0.00959269
215,0.006124521,0.008307129
216,0.0061975806,0.010628777
217,0.006325448,0.010028774
218,0.0062327106,0.010266555
219,0.006165567,0.010614888
220,0.0062243952,0.011666376
221,0.006199231,0.009447095
222,0.0064585702,0.010620254
223,0.0062964656,0.010580478
224,0.006343547,0.009369489
225,0.006234172,0.009538288
226,0.00618903,0.010004537
227,0.0064022397,0.009289782
228,0.0063197827,0.009165086
229,0.0063525815,0.010158847
230,0.006312788,0.01067535
231,0.0063229827,0.009901262
232,0.0062049087,0.010690969
233,0.006204702,0.009610772
234,0.006443114,0.009703073
235,0.006273598,0.009356333
236,0.0060660806,0.009228673
237,0.0061901803,0.009027458
238,0.006165776,0.008843529
239,0.0060802903,0.009439919
240,0.0062801284,0.009967561
241,0.0062149013,0.010453927
242,0.006460102,0.009500687
243,0.006529299,0.010033686
244,0.0063652988,0.009602632
245,0.0067428593,0.009317338
246,0.006607962,0.009193553
247,0.0070883203,0.009422982
248,0.006713637,0.009775598
249,0.0066014766,0.011228682
250,0.0064293495,0.008389395
251,0.006449953,0.008173454
252,0.0062754,0.008772908
253,0.0061929165,0.007920304
254,0.0061665983,0.00827934
255,0.0063644787,0.0074322713
256,0.0062557138,0.007323413
257,0.0063953986,0.0072315317
258,0.0064071235,0.008492912
259,0.006261571,0.010032012
260,0.006290006,0.009721664
261,0.00605677,0.008882574
262,0.0060092523,0.007987796
263,0.0062257284,0.007588292
264,0.0061108265,0.008818049
265,0.0061205877,0.00831421
266,0.0060316916,0.009202449
267,0.005993831,0.007223011
268,0.005917872,0.0077607
269,0.0060980306,0.007369236
270,0.0064181183,0.008479357
271,0.006302656,0.007414283
272,0.005966949,0.007418759
273,0.005838185,0.008062973
274,0.00583339,0.008095328
275,0.0058321385,0.007565087
276,0.0058534252,0.008408934
277,0.0058299517,0.008073559
278,0.0058746184,0.0074295183
279,0.005898926,0.0076579624
280,0.0058832364,0.007657457
281,0.0059314435,0.0073924144
282,0.006003374,0.007882955
283,0.0060630417,0.0070862784
284,0.00596641,0.008106376
285,0.0060261083,0.007180293
286,0.006029493,0.0071121654
287,0.006039806,0.008182729
288,0.006214793,0.0078407535
289,0.006213514,0.0075712977
290,0.006130261,0.0079610525
291,0.006266064,0.008648808
292,0.0061712638,0.009727271
293,0.0061822967,0.008298761
294,0.006069752,0.007856353
295,0.0058806823,0.007025985
296,0.005840034,0.007745762
297,0.005819174,0.0071534924
298,0.005838519,0.0077516343
299,0.005848842,0.008566297
300,0.0058567594,0.008543577
301,0.0057459897,0.0066642677
302,0.0057851286,0.0076163267
303,0.005902547,0.008021338
304,0.005808134,0.009097602
305,0.005896034,0.008855471
306,0.005905447,0.0086040255
307,0.0057323263,0.006632773
308,0.005726016,0.00669778
309,0.0056674997,0.006432646
310,0.005725238,0.0064941575
311,0.0057796156,0.006536751
312,0.0058173845,0.007302571
313,0.005991043,0.008022091
314,0.005778456,0.008756257
