epoch,train_loss,val_loss
0,0.038619008,0.023983095
1,0.023342727,0.01996198
2,0.02149638,0.017130673
3,0.019714756,0.017101813
4,0.018645676,0.017021513
5,0.017243372,0.016571146
6,0.016269514,0.015538383
7,0.0154058,0.01507684
8,0.014977334,0.014895884
9,0.014661893,0.014793687
10,0.014335226,0.014974029
11,0.014152195,0.015104608
12,0.015095242,0.01579903
13,0.015961163,0.01635871
14,0.015209353,0.014063144
15,0.0142887235,0.013730019
16,0.01353561,0.013301614
17,0.013176455,0.014184533
18,0.012970084,0.013805475
19,0.014638105,0.015403064
20,0.013689786,0.01482188
21,0.012950653,0.013714148
22,0.01222882,0.013710197
23,0.013623101,0.015574984
24,0.0133809615,0.015200899
25,0.01279102,0.013974365
26,0.012079031,0.014202077
27,0.011768549,0.013933671
28,0.0113278655,0.014046835
29,0.011088618,0.014000076
30,0.010918091,0.014181311
31,0.010550941,0.013599329
32,0.010028865,0.013282182
33,0.009801512,0.013696445
34,0.009725335,0.014576891
35,0.011506634,0.015241116
36,0.011188511,0.014955864
37,0.010210519,0.013536951
38,0.010108306,0.013056821
39,0.009536446,0.013233309
40,0.009168054,0.0128974
41,0.008888754,0.012177784
42,0.008786849,0.011626367
43,0.008891837,0.011725957
44,0.008743238,0.011639798
45,0.008592242,0.012441126
46,0.00871793,0.014225507
47,0.010105812,0.012227665
48,0.008990993,0.014294606
49,0.008805156,0.01159494
50,0.0086043775,0.011298905
51,0.010077151,0.011579657
52,0.008682251,0.012234286
53,0.008262608,0.012260065
54,0.008318176,0.011120058
55,0.008142465,0.011686036
56,0.008000218,0.011454697
57,0.0077828267,0.011900722
58,0.0076028197,0.010876367
59,0.0075603146,0.010724005
60,0.0076850364,0.011803554
61,0.007742004,0.011203514
62,0.007670124,0.010460441
63,0.007816148,0.010822569
64,0.0074473647,0.0110947685
65,0.0073468233,0.010333179
66,0.007289169,0.010279357
67,0.007678551,0.011383561
68,0.008710169,0.012293854
69,0.008049531,0.010868216
70,0.007807305,0.0100523885
71,0.007346793,0.010476898
72,0.007053969,0.010504235
73,0.007383156,0.010710889
74,0.007699181,0.010301681
75,0.007550531,0.009331858
76,0.007165493,0.009592469
77,0.0076967413,0.010983792
78,0.0072709513,0.009188987
79,0.006933542,0.008549805
80,0.0070467214,0.008728808
81,0.0072234785,0.008880904
82,0.0068515227,0.0074405847
83,0.006625292,0.007871284
84,0.0067009064,0.008290824
85,0.00676896,0.0086651025
86,0.006548033,0.0070950096
87,0.0065305023,0.007709049
88,0.006724953,0.007299036
89,0.006468409,0.007221228
90,0.0062504318,0.0069812997
91,0.0063623977,0.0073047103
92,0.006350607,0.0071325614
