epoch,train_loss,val_loss
55,"tf.Tensor(0.012797538, shape=(), dtype=float32)","tf.Tensor(0.028898343, shape=(), dtype=float32)"
56,"tf.Tensor(0.012746124, shape=(), dtype=float32)","tf.Tensor(0.028749518, shape=(), dtype=float32)"
57,"tf.Tensor(0.012696802, shape=(), dtype=float32)","tf.Tensor(0.028607564, shape=(), dtype=float32)"
58,"tf.Tensor(0.012649819, shape=(), dtype=float32)","tf.Tensor(0.028517615, shape=(), dtype=float32)"
59,"tf.Tensor(0.012604403, shape=(), dtype=float32)","tf.Tensor(0.028629813, shape=(), dtype=float32)"
60,"tf.Tensor(0.012562109, shape=(), dtype=float32)","tf.Tensor(0.029503966, shape=(), dtype=float32)"
61,"tf.Tensor(0.012522202, shape=(), dtype=float32)","tf.Tensor(0.03438108, shape=(), dtype=float32)"
62,"tf.Tensor(0.012494107, shape=(), dtype=float32)","tf.Tensor(0.031487033, shape=(), dtype=float32)"
63,"tf.Tensor(0.012448862, shape=(), dtype=float32)","tf.Tensor(0.028398246, shape=(), dtype=float32)"
64,"tf.Tensor(0.012422662, shape=(), dtype=float32)","tf.Tensor(0.02794398, shape=(), dtype=float32)"
65,"tf.Tensor(0.012378439, shape=(), dtype=float32)","tf.Tensor(0.0277071, shape=(), dtype=float32)"
66,"tf.Tensor(0.012344419, shape=(), dtype=float32)","tf.Tensor(0.027548702, shape=(), dtype=float32)"
67,"tf.Tensor(0.012310663, shape=(), dtype=float32)","tf.Tensor(0.027407171, shape=(), dtype=float32)"
68,"tf.Tensor(0.012278368, shape=(), dtype=float32)","tf.Tensor(0.02728368, shape=(), dtype=float32)"
69,"tf.Tensor(0.012247927, shape=(), dtype=float32)","tf.Tensor(0.027169133, shape=(), dtype=float32)"
70,"tf.Tensor(0.012218162, shape=(), dtype=float32)","tf.Tensor(0.027061405, shape=(), dtype=float32)"
71,"tf.Tensor(0.012189469, shape=(), dtype=float32)","tf.Tensor(0.026957147, shape=(), dtype=float32)"
72,"tf.Tensor(0.012161688, shape=(), dtype=float32)","tf.Tensor(0.026856663, shape=(), dtype=float32)"
73,"tf.Tensor(0.012134799, shape=(), dtype=float32)","tf.Tensor(0.026759347, shape=(), dtype=float32)"
74,"tf.Tensor(0.012108771, shape=(), dtype=float32)","tf.Tensor(0.02666446, shape=(), dtype=float32)"
75,"tf.Tensor(0.012083492, shape=(), dtype=float32)","tf.Tensor(0.026572237, shape=(), dtype=float32)"
76,"tf.Tensor(0.012058974, shape=(), dtype=float32)","tf.Tensor(0.026482241, shape=(), dtype=float32)"
77,"tf.Tensor(0.01203514, shape=(), dtype=float32)","tf.Tensor(0.02639448, shape=(), dtype=float32)"
78,"tf.Tensor(0.012011955, shape=(), dtype=float32)","tf.Tensor(0.026308423, shape=(), dtype=float32)"
79,"tf.Tensor(0.011989396, shape=(), dtype=float32)","tf.Tensor(0.026224574, shape=(), dtype=float32)"
80,"tf.Tensor(0.011967433, shape=(), dtype=float32)","tf.Tensor(0.026142491, shape=(), dtype=float32)"
81,"tf.Tensor(0.011946013, shape=(), dtype=float32)","tf.Tensor(0.026062323, shape=(), dtype=float32)"
82,"tf.Tensor(0.011925122, shape=(), dtype=float32)","tf.Tensor(0.025983354, shape=(), dtype=float32)"
83,"tf.Tensor(0.011904736, shape=(), dtype=float32)","tf.Tensor(0.0259063, shape=(), dtype=float32)"
84,"tf.Tensor(0.011884836, shape=(), dtype=float32)","tf.Tensor(0.025830453, shape=(), dtype=float32)"
85,"tf.Tensor(0.011865386, shape=(), dtype=float32)","tf.Tensor(0.025756141, shape=(), dtype=float32)"
86,"tf.Tensor(0.011846366, shape=(), dtype=float32)","tf.Tensor(0.025683053, shape=(), dtype=float32)"
87,"tf.Tensor(0.011827767, shape=(), dtype=float32)","tf.Tensor(0.025611449, shape=(), dtype=float32)"
88,"tf.Tensor(0.011809544, shape=(), dtype=float32)","tf.Tensor(0.025540952, shape=(), dtype=float32)"
89,"tf.Tensor(0.011791715, shape=(), dtype=float32)","tf.Tensor(0.025471624, shape=(), dtype=float32)"
90,"tf.Tensor(0.011774224, shape=(), dtype=float32)","tf.Tensor(0.025403203, shape=(), dtype=float32)"
91,"tf.Tensor(0.0117570935, shape=(), dtype=float32)","tf.Tensor(0.025336675, shape=(), dtype=float32)"
92,"tf.Tensor(0.011740289, shape=(), dtype=float32)","tf.Tensor(0.025270738, shape=(), dtype=float32)"
93,"tf.Tensor(0.011723781, shape=(), dtype=float32)","tf.Tensor(0.025208604, shape=(), dtype=float32)"
94,"tf.Tensor(0.011707603, shape=(), dtype=float32)","tf.Tensor(0.025151389, shape=(), dtype=float32)"
95,"tf.Tensor(0.011691651, shape=(), dtype=float32)","tf.Tensor(0.025120782, shape=(), dtype=float32)"
96,"tf.Tensor(0.01167622, shape=(), dtype=float32)","tf.Tensor(0.025182705, shape=(), dtype=float32)"
97,"tf.Tensor(0.011660791, shape=(), dtype=float32)","tf.Tensor(0.025234653, shape=(), dtype=float32)"
98,"tf.Tensor(0.011646866, shape=(), dtype=float32)","tf.Tensor(0.025836851, shape=(), dtype=float32)"
99,"tf.Tensor(0.011632162, shape=(), dtype=float32)","tf.Tensor(0.025173442, shape=(), dtype=float32)"
100,"tf.Tensor(0.011617358, shape=(), dtype=float32)","tf.Tensor(0.024896331, shape=(), dtype=float32)"
101,"tf.Tensor(0.01160358, shape=(), dtype=float32)","tf.Tensor(0.024805276, shape=(), dtype=float32)"
102,"tf.Tensor(0.011588652, shape=(), dtype=float32)","tf.Tensor(0.024819413, shape=(), dtype=float32)"
103,"tf.Tensor(0.011574406, shape=(), dtype=float32)","tf.Tensor(0.02468821, shape=(), dtype=float32)"
104,"tf.Tensor(0.01156092, shape=(), dtype=float32)","tf.Tensor(0.024700949, shape=(), dtype=float32)"
105,"tf.Tensor(0.011547191, shape=(), dtype=float32)","tf.Tensor(0.024586422, shape=(), dtype=float32)"
106,"tf.Tensor(0.011534024, shape=(), dtype=float32)","tf.Tensor(0.024623271, shape=(), dtype=float32)"
107,"tf.Tensor(0.011520477, shape=(), dtype=float32)","tf.Tensor(0.02448094, shape=(), dtype=float32)"
108,"tf.Tensor(0.011507809, shape=(), dtype=float32)","tf.Tensor(0.02451762, shape=(), dtype=float32)"
109,"tf.Tensor(0.011494579, shape=(), dtype=float32)","tf.Tensor(0.024378808, shape=(), dtype=float32)"
110,"tf.Tensor(0.011482312, shape=(), dtype=float32)","tf.Tensor(0.024426661, shape=(), dtype=float32)"
111,"tf.Tensor(0.011469316, shape=(), dtype=float32)","tf.Tensor(0.024277495, shape=(), dtype=float32)"
112,"tf.Tensor(0.011457429, shape=(), dtype=float32)","tf.Tensor(0.024329307, shape=(), dtype=float32)"
113,"tf.Tensor(0.011444692, shape=(), dtype=float32)","tf.Tensor(0.024179108, shape=(), dtype=float32)"
114,"tf.Tensor(0.011433156, shape=(), dtype=float32)","tf.Tensor(0.02424145, shape=(), dtype=float32)"
115,"tf.Tensor(0.011420627, shape=(), dtype=float32)","tf.Tensor(0.024081858, shape=(), dtype=float32)"
116,"tf.Tensor(0.01140942, shape=(), dtype=float32)","tf.Tensor(0.024149768, shape=(), dtype=float32)"
117,"tf.Tensor(0.011397106, shape=(), dtype=float32)","tf.Tensor(0.02398636, shape=(), dtype=float32)"
118,"tf.Tensor(0.0113862185, shape=(), dtype=float32)","tf.Tensor(0.024065325, shape=(), dtype=float32)"
119,"tf.Tensor(0.011374078, shape=(), dtype=float32)","tf.Tensor(0.02389154, shape=(), dtype=float32)"
120,"tf.Tensor(0.011363467, shape=(), dtype=float32)","tf.Tensor(0.023977378, shape=(), dtype=float32)"
121,"tf.Tensor(0.011351534, shape=(), dtype=float32)","tf.Tensor(0.023799634, shape=(), dtype=float32)"
122,"tf.Tensor(0.011341199, shape=(), dtype=float32)","tf.Tensor(0.02390386, shape=(), dtype=float32)"
123,"tf.Tensor(0.01132943, shape=(), dtype=float32)","tf.Tensor(0.023705872, shape=(), dtype=float32)"
124,"tf.Tensor(0.011319323, shape=(), dtype=float32)","tf.Tensor(0.023813466, shape=(), dtype=float32)"
125,"tf.Tensor(0.011307748, shape=(), dtype=float32)","tf.Tensor(0.023617132, shape=(), dtype=float32)"
126,"tf.Tensor(0.011297894, shape=(), dtype=float32)","tf.Tensor(0.023757052, shape=(), dtype=float32)"
127,"tf.Tensor(0.011286447, shape=(), dtype=float32)","tf.Tensor(0.023516987, shape=(), dtype=float32)"
128,"tf.Tensor(0.011276725, shape=(), dtype=float32)","tf.Tensor(0.023621727, shape=(), dtype=float32)"
129,"tf.Tensor(0.011265538, shape=(), dtype=float32)","tf.Tensor(0.023454871, shape=(), dtype=float32)"
130,"tf.Tensor(0.011256316, shape=(), dtype=float32)","tf.Tensor(0.023766674, shape=(), dtype=float32)"
131,"tf.Tensor(0.011244976, shape=(), dtype=float32)","tf.Tensor(0.02331925, shape=(), dtype=float32)"
132,"tf.Tensor(0.011235158, shape=(), dtype=float32)","tf.Tensor(0.023223246, shape=(), dtype=float32)"
133,"tf.Tensor(0.011224921, shape=(), dtype=float32)","tf.Tensor(0.023160245, shape=(), dtype=float32)"
134,"tf.Tensor(0.011215007, shape=(), dtype=float32)","tf.Tensor(0.023130316, shape=(), dtype=float32)"
135,"tf.Tensor(0.011204633, shape=(), dtype=float32)","tf.Tensor(0.023666572, shape=(), dtype=float32)"
136,"tf.Tensor(0.01120435, shape=(), dtype=float32)","tf.Tensor(0.03263566, shape=(), dtype=float32)"
137,"tf.Tensor(0.011208934, shape=(), dtype=float32)","tf.Tensor(0.028967679, shape=(), dtype=float32)"
138,"tf.Tensor(0.011234891, shape=(), dtype=float32)","tf.Tensor(0.025083194, shape=(), dtype=float32)"
139,"tf.Tensor(0.011207358, shape=(), dtype=float32)","tf.Tensor(0.024389531, shape=(), dtype=float32)"
140,"tf.Tensor(0.011186982, shape=(), dtype=float32)","tf.Tensor(0.02397832, shape=(), dtype=float32)"
141,"tf.Tensor(0.011169142, shape=(), dtype=float32)","tf.Tensor(0.02376764, shape=(), dtype=float32)"
142,"tf.Tensor(0.011154656, shape=(), dtype=float32)","tf.Tensor(0.02359586, shape=(), dtype=float32)"
143,"tf.Tensor(0.011139576, shape=(), dtype=float32)","tf.Tensor(0.023446364, shape=(), dtype=float32)"
144,"tf.Tensor(0.011125873, shape=(), dtype=float32)","tf.Tensor(0.023314204, shape=(), dtype=float32)"
145,"tf.Tensor(0.011113573, shape=(), dtype=float32)","tf.Tensor(0.02319614, shape=(), dtype=float32)"
146,"tf.Tensor(0.011102681, shape=(), dtype=float32)","tf.Tensor(0.023087908, shape=(), dtype=float32)"
147,"tf.Tensor(0.011092726, shape=(), dtype=float32)","tf.Tensor(0.022987042, shape=(), dtype=float32)"
148,"tf.Tensor(0.0110834455, shape=(), dtype=float32)","tf.Tensor(0.022891643, shape=(), dtype=float32)"
149,"tf.Tensor(0.01107457, shape=(), dtype=float32)","tf.Tensor(0.022802169, shape=(), dtype=float32)"
150,"tf.Tensor(0.01106598, shape=(), dtype=float32)","tf.Tensor(0.022719275, shape=(), dtype=float32)"
151,"tf.Tensor(0.01105759, shape=(), dtype=float32)","tf.Tensor(0.02264336, shape=(), dtype=float32)"
152,"tf.Tensor(0.01104934, shape=(), dtype=float32)","tf.Tensor(0.022573048, shape=(), dtype=float32)"
153,"tf.Tensor(0.011041258, shape=(), dtype=float32)","tf.Tensor(0.022507055, shape=(), dtype=float32)"
154,"tf.Tensor(0.0110332165, shape=(), dtype=float32)","tf.Tensor(0.022460958, shape=(), dtype=float32)"
155,"tf.Tensor(0.011025733, shape=(), dtype=float32)","tf.Tensor(0.022607232, shape=(), dtype=float32)"
156,"tf.Tensor(0.011017596, shape=(), dtype=float32)","tf.Tensor(0.022437008, shape=(), dtype=float32)"
157,"tf.Tensor(0.011011183, shape=(), dtype=float32)","tf.Tensor(0.022852201, shape=(), dtype=float32)"
158,"tf.Tensor(0.011002805, shape=(), dtype=float32)","tf.Tensor(0.02267573, shape=(), dtype=float32)"
159,"tf.Tensor(0.010994753, shape=(), dtype=float32)","tf.Tensor(0.022365445, shape=(), dtype=float32)"
160,"tf.Tensor(0.010986875, shape=(), dtype=float32)","tf.Tensor(0.022832682, shape=(), dtype=float32)"
161,"tf.Tensor(0.0109892795, shape=(), dtype=float32)","tf.Tensor(0.025029639, shape=(), dtype=float32)"
162,"tf.Tensor(0.010978784, shape=(), dtype=float32)","tf.Tensor(0.02390102, shape=(), dtype=float32)"
163,"tf.Tensor(0.010968233, shape=(), dtype=float32)","tf.Tensor(0.022822117, shape=(), dtype=float32)"
164,"tf.Tensor(0.010958826, shape=(), dtype=float32)","tf.Tensor(0.022590233, shape=(), dtype=float32)"
165,"tf.Tensor(0.010951068, shape=(), dtype=float32)","tf.Tensor(0.022432016, shape=(), dtype=float32)"
166,"tf.Tensor(0.010943106, shape=(), dtype=float32)","tf.Tensor(0.022309087, shape=(), dtype=float32)"
167,"tf.Tensor(0.01093569, shape=(), dtype=float32)","tf.Tensor(0.022225682, shape=(), dtype=float32)"
168,"tf.Tensor(0.010928628, shape=(), dtype=float32)","tf.Tensor(0.022141786, shape=(), dtype=float32)"
169,"tf.Tensor(0.01092146, shape=(), dtype=float32)","tf.Tensor(0.022045655, shape=(), dtype=float32)"
170,"tf.Tensor(0.010914205, shape=(), dtype=float32)","tf.Tensor(0.021933565, shape=(), dtype=float32)"
171,"tf.Tensor(0.0109070875, shape=(), dtype=float32)","tf.Tensor(0.021832021, shape=(), dtype=float32)"
172,"tf.Tensor(0.010899222, shape=(), dtype=float32)","tf.Tensor(0.021993954, shape=(), dtype=float32)"
173,"tf.Tensor(0.010896684, shape=(), dtype=float32)","tf.Tensor(0.022956083, shape=(), dtype=float32)"
174,"tf.Tensor(0.010885578, shape=(), dtype=float32)","tf.Tensor(0.022627538, shape=(), dtype=float32)"
175,"tf.Tensor(0.010877443, shape=(), dtype=float32)","tf.Tensor(0.022355536, shape=(), dtype=float32)"
176,"tf.Tensor(0.010869187, shape=(), dtype=float32)","tf.Tensor(0.022193965, shape=(), dtype=float32)"
177,"tf.Tensor(0.010860886, shape=(), dtype=float32)","tf.Tensor(0.022043144, shape=(), dtype=float32)"
178,"tf.Tensor(0.010852829, shape=(), dtype=float32)","tf.Tensor(0.021861563, shape=(), dtype=float32)"
179,"tf.Tensor(0.010845249, shape=(), dtype=float32)","tf.Tensor(0.02173072, shape=(), dtype=float32)"
180,"tf.Tensor(0.01083891, shape=(), dtype=float32)","tf.Tensor(0.021622948, shape=(), dtype=float32)"
181,"tf.Tensor(0.01083081, shape=(), dtype=float32)","tf.Tensor(0.022411415, shape=(), dtype=float32)"
182,"tf.Tensor(0.010841197, shape=(), dtype=float32)","tf.Tensor(0.025803495, shape=(), dtype=float32)"
183,"tf.Tensor(0.010829235, shape=(), dtype=float32)","tf.Tensor(0.024544371, shape=(), dtype=float32)"
184,"tf.Tensor(0.010820577, shape=(), dtype=float32)","tf.Tensor(0.023928674, shape=(), dtype=float32)"
185,"tf.Tensor(0.010810372, shape=(), dtype=float32)","tf.Tensor(0.023390524, shape=(), dtype=float32)"
186,"tf.Tensor(0.010800363, shape=(), dtype=float32)","tf.Tensor(0.022607988, shape=(), dtype=float32)"
187,"tf.Tensor(0.010791678, shape=(), dtype=float32)","tf.Tensor(0.022219183, shape=(), dtype=float32)"
188,"tf.Tensor(0.010783932, shape=(), dtype=float32)","tf.Tensor(0.022027409, shape=(), dtype=float32)"
189,"tf.Tensor(0.010776415, shape=(), dtype=float32)","tf.Tensor(0.021904746, shape=(), dtype=float32)"
190,"tf.Tensor(0.010769355, shape=(), dtype=float32)","tf.Tensor(0.021815445, shape=(), dtype=float32)"
191,"tf.Tensor(0.010762592, shape=(), dtype=float32)","tf.Tensor(0.021739967, shape=(), dtype=float32)"
192,"tf.Tensor(0.010755768, shape=(), dtype=float32)","tf.Tensor(0.021670854, shape=(), dtype=float32)"
193,"tf.Tensor(0.010748907, shape=(), dtype=float32)","tf.Tensor(0.021604292, shape=(), dtype=float32)"
194,"tf.Tensor(0.010742057, shape=(), dtype=float32)","tf.Tensor(0.02153791, shape=(), dtype=float32)"
195,"tf.Tensor(0.010735214, shape=(), dtype=float32)","tf.Tensor(0.021470316, shape=(), dtype=float32)"
196,"tf.Tensor(0.010728424, shape=(), dtype=float32)","tf.Tensor(0.021401074, shape=(), dtype=float32)"
197,"tf.Tensor(0.010721702, shape=(), dtype=float32)","tf.Tensor(0.021330329, shape=(), dtype=float32)"
198,"tf.Tensor(0.010715029, shape=(), dtype=float32)","tf.Tensor(0.021258254, shape=(), dtype=float32)"
199,"tf.Tensor(0.010708394, shape=(), dtype=float32)","tf.Tensor(0.021184497, shape=(), dtype=float32)"
200,"tf.Tensor(0.010701784, shape=(), dtype=float32)","tf.Tensor(0.021105481, shape=(), dtype=float32)"
201,"tf.Tensor(0.010695213, shape=(), dtype=float32)","tf.Tensor(0.021017427, shape=(), dtype=float32)"
202,"tf.Tensor(0.01068872, shape=(), dtype=float32)","tf.Tensor(0.0209179, shape=(), dtype=float32)"
203,"tf.Tensor(0.01068212, shape=(), dtype=float32)","tf.Tensor(0.020818828, shape=(), dtype=float32)"
204,"tf.Tensor(0.010676126, shape=(), dtype=float32)","tf.Tensor(0.02081988, shape=(), dtype=float32)"
205,"tf.Tensor(0.0106685795, shape=(), dtype=float32)","tf.Tensor(0.023703078, shape=(), dtype=float32)"
206,"tf.Tensor(0.010715695, shape=(), dtype=float32)","tf.Tensor(0.02780378, shape=(), dtype=float32)"
207,"tf.Tensor(0.010697608, shape=(), dtype=float32)","tf.Tensor(0.024283927, shape=(), dtype=float32)"
208,"tf.Tensor(0.010686638, shape=(), dtype=float32)","tf.Tensor(0.023808489, shape=(), dtype=float32)"
209,"tf.Tensor(0.010671079, shape=(), dtype=float32)","tf.Tensor(0.023590323, shape=(), dtype=float32)"
210,"tf.Tensor(0.010658069, shape=(), dtype=float32)","tf.Tensor(0.023441192, shape=(), dtype=float32)"
211,"tf.Tensor(0.010649971, shape=(), dtype=float32)","tf.Tensor(0.02331117, shape=(), dtype=float32)"
212,"tf.Tensor(0.010641535, shape=(), dtype=float32)","tf.Tensor(0.023201946, shape=(), dtype=float32)"
213,"tf.Tensor(0.01063436, shape=(), dtype=float32)","tf.Tensor(0.023102349, shape=(), dtype=float32)"
214,"tf.Tensor(0.010627517, shape=(), dtype=float32)","tf.Tensor(0.023009295, shape=(), dtype=float32)"
215,"tf.Tensor(0.010620894, shape=(), dtype=float32)","tf.Tensor(0.022913601, shape=(), dtype=float32)"
216,"tf.Tensor(0.010614536, shape=(), dtype=float32)","tf.Tensor(0.022807593, shape=(), dtype=float32)"
217,"tf.Tensor(0.0106083425, shape=(), dtype=float32)","tf.Tensor(0.022684475, shape=(), dtype=float32)"
218,"tf.Tensor(0.010602235, shape=(), dtype=float32)","tf.Tensor(0.022529013, shape=(), dtype=float32)"
219,"tf.Tensor(0.010596197, shape=(), dtype=float32)","tf.Tensor(0.022319619, shape=(), dtype=float32)"
220,"tf.Tensor(0.010590303, shape=(), dtype=float32)","tf.Tensor(0.022042055, shape=(), dtype=float32)"
221,"tf.Tensor(0.01058457, shape=(), dtype=float32)","tf.Tensor(0.021782527, shape=(), dtype=float32)"
222,"tf.Tensor(0.010579025, shape=(), dtype=float32)","tf.Tensor(0.02159351, shape=(), dtype=float32)"
223,"tf.Tensor(0.010573778, shape=(), dtype=float32)","tf.Tensor(0.02143111, shape=(), dtype=float32)"
224,"tf.Tensor(0.010568589, shape=(), dtype=float32)","tf.Tensor(0.021291325, shape=(), dtype=float32)"
225,"tf.Tensor(0.010563376, shape=(), dtype=float32)","tf.Tensor(0.021174842, shape=(), dtype=float32)"
226,"tf.Tensor(0.010558154, shape=(), dtype=float32)","tf.Tensor(0.021076502, shape=(), dtype=float32)"
227,"tf.Tensor(0.010552901, shape=(), dtype=float32)","tf.Tensor(0.020990623, shape=(), dtype=float32)"
228,"tf.Tensor(0.010547553, shape=(), dtype=float32)","tf.Tensor(0.020913374, shape=(), dtype=float32)"
229,"tf.Tensor(0.010542179, shape=(), dtype=float32)","tf.Tensor(0.020842053, shape=(), dtype=float32)"
230,"tf.Tensor(0.010536781, shape=(), dtype=float32)","tf.Tensor(0.02077506, shape=(), dtype=float32)"
231,"tf.Tensor(0.010531369, shape=(), dtype=float32)","tf.Tensor(0.020710863, shape=(), dtype=float32)"
232,"tf.Tensor(0.010525948, shape=(), dtype=float32)","tf.Tensor(0.020648753, shape=(), dtype=float32)"
233,"tf.Tensor(0.0105205355, shape=(), dtype=float32)","tf.Tensor(0.020587761, shape=(), dtype=float32)"
234,"tf.Tensor(0.010515102, shape=(), dtype=float32)","tf.Tensor(0.020527756, shape=(), dtype=float32)"
235,"tf.Tensor(0.010509715, shape=(), dtype=float32)","tf.Tensor(0.020467952, shape=(), dtype=float32)"
236,"tf.Tensor(0.010504284, shape=(), dtype=float32)","tf.Tensor(0.020408295, shape=(), dtype=float32)"
237,"tf.Tensor(0.010498881, shape=(), dtype=float32)","tf.Tensor(0.020348376, shape=(), dtype=float32)"
238,"tf.Tensor(0.010493471, shape=(), dtype=float32)","tf.Tensor(0.020288069, shape=(), dtype=float32)"
239,"tf.Tensor(0.010488042, shape=(), dtype=float32)","tf.Tensor(0.020227214, shape=(), dtype=float32)"
